doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct
1,banking,10,banking,,NN,pobj,NOUN,False,True,False,False
1,at,11,at,,IN,prep,ADP,True,True,False,False
1,Barclays,12,Barclays,ORG,NNP,pobj,PROPN,False,True,False,False
1,had,13,have,,VBD,ccomp,VERB,True,True,False,False
1,a,14,a,,DT,det,DET,True,True,False,False
1,rare,15,rare,,JJ,amod,ADJ,False,True,False,False
1,first,16,first,ORDINAL,JJ,amod,ADJ,True,True,False,False
1,experience,17,experience,,NN,dobj,NOUN,False,True,False,False
1,:,18,:,,:,punct,PUNCT,False,False,False,True
1,She,19,she,,PRP,nsubj,PRON,True,True,False,False
1,rang,20,ring,,VBD,ROOT,VERB,False,True,False,False
1,the,21,the,,DT,det,DET,True,True,False,False
1,opening,22,opening,,NN,compound,NOUN,False,True,False,False
1,bell,23,bell,,NN,dobj,NOUN,False,True,False,False
1,at,24,at,,IN,prep,ADP,True,True,False,False
1,the,25,the,ORG,DT,det,DET,True,True,False,False
1,New,26,New,ORG,NNP,compound,PROPN,False,True,False,False
1,York,27,York,ORG,NNP,compound,PROPN,False,True,False,False
1,Stock,28,Stock,ORG,NNP,compound,PROPN,False,True,False,False
1,Exchange,29,Exchange,ORG,NNP,pobj,PROPN,False,True,False,False
1,.,30,.,,.,punct,PUNCT,False,False,False,True
2,The,0,the,,DT,det,DET,True,True,False,False
2,59,1,59,DATE,CD,nummod,NUM,False,False,True,False
2,-,2,-,DATE,HYPH,punct,PUNCT,False,False,False,True
2,year,3,year,DATE,NN,npadvmod,NOUN,False,True,False,False
2,-,4,-,DATE,HYPH,punct,PUNCT,False,False,False,True
2,old,5,old,DATE,JJ,amod,ADJ,False,True,False,False
2,banking,6,banking,,NN,compound,NOUN,False,True,False,False
2,veteran,7,veteran,,NN,nsubj,NOUN,False,True,False,False
2,was,8,be,,VBD,ROOT,AUX,True,True,False,False
2,there,9,there,,RB,advmod,ADV,True,True,False,False
2,to,10,to,,TO,aux,PART,True,True,False,False
2,launch,11,launch,,VB,advcl,VERB,False,True,False,False
2,the,12,the,,DT,det,DET,True,True,False,False
2,new,13,new,,JJ,amod,ADJ,False,True,False,False
2,Barclays,14,Barclays,ORG,NNP,compound,PROPN,False,True,False,False
2,Women,15,Women,ORG,NNPS,dobj,PROPN,False,True,False,False
2,in,16,in,ORG,IN,prep,ADP,True,True,False,False
2,Leadership,17,Leadership,ORG,NNP,compound,PROPN,False,True,False,False
2,Index,18,Index,ORG,NNP,pobj,PROPN,False,True,False,False
2,",",19,",",,",",punct,PUNCT,False,False,False,True
2,which,20,which,,WDT,nsubj,PRON,True,True,False,False
2,at,21,at,,IN,prep,ADP,True,True,False,False
2,its,22,its,,PRP$,poss,PRON,True,True,False,False
2,inception,23,inception,,NN,pobj,NOUN,False,True,False,False
2,consisted,24,consist,,VBD,relcl,VERB,False,True,False,False
2,of,25,of,,IN,prep,ADP,True,True,False,False
2,85,26,85,CARDINAL,CD,nummod,NUM,False,False,True,False
2,companies,27,company,,NNS,pobj,NOUN,False,True,False,False
2,that,28,that,,WDT,nsubj,PRON,True,True,False,False
2,have,29,have,,VBP,relcl,VERB,True,True,False,False
2,either,30,either,,DT,preconj,PRON,True,True,False,False
2,women,31,woman,,NNS,compound,NOUN,False,True,False,False
2,CEOs,32,ceo,,NNS,dobj,NOUN,False,True,False,False
2,or,33,or,,CC,cc,CCONJ,True,True,False,False
2,boards,34,board,,NNS,conj,NOUN,False,True,False,False
2,that,35,that,,WDT,nsubj,PRON,True,True,False,False
2,are,36,be,,VBP,relcl,AUX,True,True,False,False
2,at,37,at,PERCENT,RB,advmod,ADV,True,True,False,False
2,least,38,least,PERCENT,RBS,advmod,ADV,True,True,False,False
2,25,39,25,PERCENT,CD,nummod,NUM,False,False,True,False
2,percent,40,percent,PERCENT,NN,npadvmod,NOUN,False,True,False,False
2,female,41,female,,NN,acomp,NOUN,False,True,False,False
2,.,42,.,,.,punct,PUNCT,False,False,False,True
3,The,0,the,,DT,det,DET,True,True,False,False
3,idea,1,idea,,NN,nsubj,NOUN,False,True,False,False
3,",",2,",",,",",punct,PUNCT,False,False,False,True
3,Byrne,3,Byrne,PERSON,NNP,nsubj,PROPN,False,True,False,False
3,said,4,say,,VBD,parataxis,VERB,False,True,False,False
3,",",5,",",,",",punct,PUNCT,False,False,False,True
3,is,6,be,,VBZ,ROOT,AUX,True,True,False,False
3,to,7,to,,TO,aux,PART,True,True,False,False
3,create,8,create,,VB,xcomp,VERB,False,True,False,False
3,a,9,a,,DT,det,DET,True,True,False,False
3,kind,10,kind,,NN,dobj,NOUN,False,True,False,False
3,of,11,of,,IN,prep,ADP,True,True,False,False
3,“,12,"""",,``,punct,PUNCT,False,False,False,True
3,social,13,social,,JJ,amod,ADJ,False,True,False,False
3,pressure,14,pressure,,NN,pobj,NOUN,False,True,False,False
3,”,15,"""",,'',punct,PUNCT,False,False,False,True
3,for,16,for,,IN,mark,SCONJ,True,True,False,False
3,companies,17,company,,NNS,nsubj,NOUN,False,True,False,False
3,to,18,to,,TO,aux,PART,True,True,False,False
3,strive,19,strive,,VB,advcl,VERB,False,True,False,False
3,to,20,to,,TO,aux,PART,True,True,False,False
3,be,21,be,,VB,xcomp,AUX,True,True,False,False
3,more,22,more,,RBR,advmod,ADV,True,True,False,False
3,inclusive,23,inclusive,,JJ,acomp,ADJ,False,True,False,False
3,of,24,of,,IN,prep,ADP,True,True,False,False
3,women,25,woman,,NNS,pobj,NOUN,False,True,False,False
3,in,26,in,,IN,prep,ADP,True,True,False,False
3,the,27,the,,DT,det,DET,True,True,False,False
3,workplace,28,workplace,,NN,nmod,NOUN,False,True,False,False
3,and,29,and,,CC,cc,CCONJ,True,True,False,False
3,empower,30,empower,,NN,conj,NOUN,False,True,False,False
3,female,31,female,,JJ,amod,ADJ,False,True,False,False
3,employees,32,employee,,NNS,pobj,NOUN,False,True,False,False
3,to,33,to,,TO,aux,PART,True,True,False,False
3,rise,34,rise,,VB,xcomp,VERB,False,True,False,False
3,through,35,through,,IN,prep,ADP,True,True,False,False
3,the,36,the,,DT,det,DET,True,True,False,False
3,ranks,37,rank,,NNS,pobj,NOUN,False,True,False,False
3,.,38,.,,.,punct,PUNCT,False,False,False,True
4,Companies,0,company,,NNS,nsubj,NOUN,False,True,False,False
4,will,1,will,,MD,aux,AUX,True,True,False,False
4,hopefully,2,hopefully,,RB,advmod,ADV,False,True,False,False
4,start,3,start,,VB,ROOT,VERB,False,True,False,False
4,saying,4,say,,VBG,xcomp,VERB,False,True,False,False
4,",",5,",",,",",punct,PUNCT,False,False,False,True
4,“,6,"""",,``,punct,PUNCT,False,False,False,True
4,I,7,I,,PRP,nsubj,PRON,True,True,False,False
4,’d,8,’d,,VBD,aux,AUX,True,False,False,False
4,like,9,like,,VBP,ccomp,VERB,False,True,False,False
4,to,10,to,,TO,aux,PART,True,True,False,False
4,be,11,be,,VB,xcomp,AUX,True,True,False,False
4,in,12,in,,IN,prep,ADP,True,True,False,False
4,that,13,that,,DT,det,DET,True,True,False,False
4,index,14,index,,NN,pobj,NOUN,False,True,False,False
4,too,15,too,,RB,advmod,ADV,True,True,False,False
4,.,16,.,,.,punct,PUNCT,False,False,False,True
5,What,0,what,,WP,dobj,PRON,True,True,False,False
5,does,1,do,,VBZ,aux,AUX,True,True,False,False
5,it,2,it,,PRP,nsubj,PRON,True,True,False,False
5,take,3,take,,VB,ROOT,VERB,True,True,False,False
5,to,4,to,,TO,aux,PART,True,True,False,False
5,be,5,be,,VB,xcomp,AUX,True,True,False,False
5,in,6,in,,IN,prep,ADP,True,True,False,False
5,that,7,that,,DT,det,DET,True,True,False,False
5,index,8,index,,NN,pobj,NOUN,False,True,False,False
5,?,9,?,,.,punct,PUNCT,False,False,False,True
5,”,10,"""",,'',punct,PUNCT,False,False,False,True
5,Byrne,11,Byrne,PERSON,NNP,nsubj,PROPN,False,True,False,False
5,said,12,say,,VBD,ROOT,VERB,False,True,False,False
5,in,13,in,,IN,prep,ADP,True,True,False,False
5,a,14,a,,DT,det,DET,True,True,False,False
5,recent,15,recent,,JJ,amod,ADJ,False,True,False,False
5,interview,16,interview,,NN,pobj,NOUN,False,True,False,False
5,.,17,.,,.,punct,PUNCT,False,False,False,True
6,“,0,"""",,``,punct,PUNCT,False,False,False,True
6,Peter,1,Peter,PERSON,NNP,compound,PROPN,False,True,False,False
6,Drucker,2,Drucker,PERSON,NNP,nsubj,PROPN,False,True,False,False
6,once,3,once,,RB,advmod,ADV,True,True,False,False
6,said,4,say,,VBD,ROOT,VERB,False,True,False,False
6,",",5,",",,",",punct,PUNCT,False,False,False,True
6,‘,6,',,``,punct,PUNCT,False,False,False,True
6,What,7,what,,WP,nsubj,PRON,True,True,False,False
6,gets,8,get,,VBZ,csubjpass,VERB,False,True,False,False
6,measured,9,measure,,VBN,acomp,VERB,False,True,False,False
6,gets,10,gets,,VBZ,auxpass,AUX,False,True,False,False
6,done,11,do,,VBN,ccomp,VERB,True,True,False,False
6,",",12,",",,",",punct,PUNCT,False,False,False,True
6,’,13,',,'',punct,PUNCT,False,False,False,True
6,and,14,and,,CC,cc,CCONJ,True,True,False,False
6,it,15,it,,PRP,nsubjpass,PRON,True,True,False,False
6,’s,16,’s,,RB,intj,ADV,True,False,False,False
6,been,17,be,,VBN,conj,AUX,True,True,False,False
6,my,18,my,,PRP$,poss,PRON,True,True,False,False
6,experience,19,experience,,NN,attr,NOUN,False,True,False,False
6,that,20,that,,IN,mark,SCONJ,True,True,False,False
6,when,21,when,,WRB,advmod,SCONJ,True,True,False,False
6,you,22,you,,PRP,nsubj,PRON,True,True,False,False
6,set,23,set,,VBP,advcl,VERB,False,True,False,False
6,goals,24,goal,,NNS,dobj,NOUN,False,True,False,False
6,and,25,and,,CC,cc,CCONJ,True,True,False,False
6,you,26,you,,PRP,nsubj,PRON,True,True,False,False
6,quantify,27,quantify,,VBP,conj,VERB,False,True,False,False
6,them,28,they,,PRP,dobj,PRON,True,True,False,False
6,",",29,",",,",",punct,PUNCT,False,False,False,True
6,that,30,that,,IN,mark,SCONJ,True,True,False,False
6,people,31,people,,NNS,nsubj,NOUN,False,True,False,False
6,tend,32,tend,,VBP,ccomp,VERB,False,True,False,False
6,to,33,to,,TO,aux,PART,True,True,False,False
6,perform,34,perform,,VB,xcomp,VERB,False,True,False,False
6,toward,35,toward,,IN,prep,ADP,True,True,False,False
6,them,36,they,,PRP,pobj,PRON,True,True,False,False
6,.,37,.,,.,punct,PUNCT,False,False,False,True
6,”,38,"""",,'',punct,PUNCT,False,False,False,True
7,(,0,(,,-LRB-,punct,PUNCT,False,False,False,True
7,Also,1,also,,RB,advmod,ADV,True,True,False,False
7,on,2,on,,IN,prep,ADP,True,True,False,False
7,POLITICO,3,POLITICO,,NNP,pobj,PROPN,False,True,False,False
7,:,4,:,,:,punct,PUNCT,False,False,False,True
7,Play,5,Play,,VBN,ROOT,VERB,False,True,False,False
7,by,6,by,,IN,prep,ADP,True,True,False,False
7,play,7,play,,NN,pobj,NOUN,False,True,False,False
7,:,8,:,,:,punct,PUNCT,False,False,False,True
7,Nichols,9,Nichols,ORG,NNP,appos,PROPN,False,True,False,False
7,",",10,",",ORG,",",punct,PUNCT,False,False,False,True
7,news,11,news,ORG,NNP,conj,PROPN,False,True,False,False
7,&,12,&,ORG,CC,cc,CCONJ,False,False,False,True
7,amp,13,amp,ORG,NNP,conj,PROPN,False,True,False,False
7,;,14,;,,:,punct,PUNCT,False,False,False,True
7,sports,15,sport,,NNS,appos,NOUN,False,True,False,False
7,),16,),,-RRB-,punct,PUNCT,False,False,False,True
8,Byrne,0,Byrne,PERSON,NNP,nsubj,PROPN,False,True,False,False
8,herself,1,herself,,PRP,appos,PRON,True,True,False,False
8,has,2,have,,VBZ,aux,AUX,True,True,False,False
8,set,3,set,,VBN,ROOT,VERB,False,True,False,False
8,a,4,a,,DT,det,DET,True,True,False,False
8,high,5,high,,JJ,amod,ADJ,False,True,False,False
8,bar,6,bar,,NN,dobj,NOUN,False,True,False,False
8,for,7,for,,IN,prep,ADP,True,True,False,False
8,what,8,what,,WP,dobj,PRON,True,True,False,False
8,women,9,woman,,NNS,nsubj,NOUN,False,True,False,False
8,can,10,can,,MD,aux,AUX,True,True,False,False
8,accomplish,11,accomplish,,VB,pcomp,VERB,False,True,False,False
8,in,12,in,,IN,prep,ADP,True,True,False,False
8,the,13,the,,DT,det,DET,True,True,False,False
8,male,14,male,,NN,npadvmod,NOUN,False,True,False,False
8,-,15,-,,HYPH,punct,PUNCT,False,False,False,True
8,dominated,16,dominate,,VBN,amod,VERB,False,True,False,False
8,world,17,world,,NN,pobj,NOUN,False,True,False,False
8,of,18,of,,IN,prep,ADP,True,True,False,False
8,banking,19,banking,,NN,pobj,NOUN,False,True,False,False
8,.,20,.,,.,punct,PUNCT,False,False,False,True
9,In,0,in,,IN,prep,ADP,True,True,False,False
9,2005,1,2005,DATE,CD,pobj,NUM,False,False,True,False
9,",",2,",",,",",punct,PUNCT,False,False,False,True
9,she,3,she,,PRP,nsubj,PRON,True,True,False,False
9,became,4,become,,VBD,ROOT,VERB,True,True,False,False
9,the,5,the,,DT,det,DET,True,True,False,False
9,first,6,first,ORDINAL,JJ,amod,ADJ,True,True,False,False
9,woman,7,woman,,NN,attr,NOUN,False,True,False,False
9,to,8,to,,TO,aux,PART,True,True,False,False
9,earn,9,earn,,VB,xcomp,VERB,False,True,False,False
9,the,10,the,,DT,det,DET,True,True,False,False
9,title,11,title,,NN,dobj,NOUN,False,True,False,False
9,of,12,of,,IN,prep,ADP,True,True,False,False
9,“,13,"""",,``,punct,PUNCT,False,False,False,True
9,vice,14,vice,,NN,compound,NOUN,False,True,False,False
9,chairman,15,chairman,,NN,pobj,NOUN,False,True,False,False
9,”,16,"""",,'',punct,PUNCT,False,False,False,True
9,at,17,at,,IN,prep,ADP,True,True,False,False
9,Lehman,18,Lehman,ORG,NNP,compound,PROPN,False,True,False,False
9,Brothers,19,Brothers,ORG,NNPS,pobj,PROPN,False,True,False,False
9,",",20,",",,",",punct,PUNCT,False,False,False,True
9,where,21,where,,WRB,advmod,SCONJ,True,True,False,False
9,she,22,she,,PRP,nsubj,PRON,True,True,False,False
9,worked,23,work,,VBD,relcl,VERB,False,True,False,False
9,for,24,for,,IN,prep,ADP,True,True,False,False
9,almost,25,almost,DATE,RB,advmod,ADV,True,True,False,False
9,three,26,three,DATE,CD,nummod,NUM,True,True,False,False
9,decades,27,decade,DATE,NNS,pobj,NOUN,False,True,False,False
9,before,28,before,,IN,mark,SCONJ,True,True,False,False
9,it,29,it,,PRP,nsubj,PRON,True,True,False,False
9,collapsed,30,collapse,,VBD,advcl,VERB,False,True,False,False
9,in,31,in,,IN,prep,ADP,True,True,False,False
9,the,32,the,,DT,det,DET,True,True,False,False
9,2008,33,2008,DATE,CD,nummod,NUM,False,False,True,False
9,financial,34,financial,,JJ,amod,ADJ,False,True,False,False
9,crisis,35,crisis,,NN,pobj,NOUN,False,True,False,False
9,.,36,.,,.,punct,PUNCT,False,False,False,True
10,When,0,when,,WRB,advmod,SCONJ,True,True,False,False
10,the,1,the,,DT,det,DET,True,True,False,False
10,firm,2,firm,,NN,nsubjpass,NOUN,False,True,False,False
10,was,3,be,,VBD,auxpass,AUX,True,True,False,False
10,purchased,4,purchase,,VBN,advcl,VERB,False,True,False,False
10,by,5,by,,IN,agent,ADP,True,True,False,False
10,Barclays,6,Barclays,,NNP,pobj,PROPN,False,True,False,False
10,",",7,",",,",",punct,PUNCT,False,False,False,True
10,Byrne,8,Byrne,PERSON,NNP,nsubj,PROPN,False,True,False,False
10,transitioned,9,transition,,VBD,ROOT,VERB,False,True,False,False
10,over,10,over,,RP,prt,ADP,True,True,False,False
10,to,11,to,,IN,prep,ADP,True,True,False,False
10,the,12,the,,DT,det,DET,True,True,False,False
10,British,13,british,NORP,JJ,amod,ADJ,False,True,False,False
10,bank,14,bank,,NN,pobj,NOUN,False,True,False,False
10,.,15,.,,.,punct,PUNCT,False,False,False,True
11,Her,0,her,,PRP$,poss,PRON,True,True,False,False
11,current,1,current,,JJ,amod,ADJ,False,True,False,False
11,position,2,position,,NN,nsubj,NOUN,False,True,False,False
11,in,3,in,,IN,prep,ADP,True,True,False,False
11,New,4,New,GPE,NNP,compound,PROPN,False,True,False,False
11,York,5,York,GPE,NNP,pobj,PROPN,False,True,False,False
11,makes,6,make,,VBZ,ROOT,VERB,False,True,False,False
11,her,7,her,,PRP$,poss,PRON,True,True,False,False
11,one,8,one,,CD,ccomp,NUM,True,True,False,False
11,of,9,of,,IN,prep,ADP,True,True,False,False
11,the,10,the,,DT,det,DET,True,True,False,False
11,most,11,most,,RBS,advmod,ADV,True,True,False,False
11,prominent,12,prominent,,JJ,amod,ADJ,False,True,False,False
11,women,13,woman,,NNS,pobj,NOUN,False,True,False,False
11,in,14,in,,IN,prep,ADP,True,True,False,False
11,an,15,an,,DT,det,DET,True,True,False,False
11,industry,16,industry,,NN,pobj,NOUN,False,True,False,False
11,that,17,that,,WDT,mark,PRON,True,True,False,False
11,she,18,she,,PRP,nsubj,PRON,True,True,False,False
11,says,19,say,,VBZ,relcl,VERB,False,True,False,False
11,she,20,she,,PRP,nsubj,PRON,True,True,False,False
11,loves,21,love,,VBZ,ccomp,VERB,False,True,False,False
11,both,22,both,,DT,preconj,PRON,True,True,False,False
11,for,23,for,,IN,prep,ADP,True,True,False,False
11,its,24,its,,PRP$,poss,PRON,True,True,False,False
11,intensity,25,intensity,,NN,pobj,NOUN,False,True,False,False
11,and,26,and,,CC,cc,CCONJ,True,True,False,False
11,innovation,27,innovation,,NN,conj,NOUN,False,True,False,False
11,.,28,.,,.,punct,PUNCT,False,False,False,True
12,Though,0,though,,IN,mark,SCONJ,True,True,False,False
12,promotion,1,promotion,,NN,nsubj,NOUN,False,True,False,False
12,of,2,of,,IN,prep,ADP,True,True,False,False
12,women,3,woman,,NNS,pobj,NOUN,False,True,False,False
12,on,4,on,,IN,prep,ADP,True,True,False,False
12,Wall,5,Wall,,NNP,compound,PROPN,False,True,False,False
12,Street,6,Street,,NNP,pobj,PROPN,False,True,False,False
12,has,7,have,,VBZ,aux,AUX,True,True,False,False
12,grown,8,grow,,VBN,advcl,VERB,False,True,False,False
12,by,9,by,,IN,prep,ADP,True,True,False,False
12,leaps,10,leap,,NNS,pobj,NOUN,False,True,False,False
12,and,11,and,,CC,cc,CCONJ,True,True,False,False
12,bounds,12,bound,,VBZ,conj,VERB,False,True,False,False
12,over,13,over,,IN,prep,ADP,True,True,False,False
12,the,14,the,DATE,DT,det,DET,True,True,False,False
12,past,15,past,DATE,JJ,amod,ADJ,False,True,False,False
12,several,16,several,DATE,JJ,amod,ADJ,True,True,False,False
12,decades,17,decade,DATE,NNS,pobj,NOUN,False,True,False,False
12,",",18,",",,",",punct,PUNCT,False,False,False,True
12,Byrne,19,Byrne,PERSON,NNP,nsubj,PROPN,False,True,False,False
12,recalls,20,recall,,VBZ,ROOT,VERB,False,True,False,False
12,that,21,that,,IN,mark,SCONJ,True,True,False,False
12,it,22,it,,PRP,nsubj,PRON,True,True,False,False
12,was,23,be,,VBD,ccomp,AUX,True,True,False,False
12,n’t,24,not,,RB,neg,PART,True,False,False,False
12,always,25,always,,RB,advmod,ADV,True,True,False,False
12,that,26,that,,DT,det,DET,True,True,False,False
12,way,27,way,,NN,npadvmod,NOUN,False,True,False,False
12,.,28,.,,.,punct,PUNCT,False,False,False,True
13,“,0,"""",,``,punct,PUNCT,False,False,False,True
13,I,1,I,,PRP,nsubj,PRON,True,True,False,False
13,started,2,start,,VBD,ROOT,VERB,False,True,False,False
13,in,3,in,,IN,prep,ADP,True,True,False,False
13,1980,4,1980,DATE,CD,pobj,NUM,False,False,True,False
13,and,5,and,,CC,cc,CCONJ,True,True,False,False
13,started,6,start,,VBD,conj,VERB,False,True,False,False
13,at,7,at,,IN,prep,ADP,True,True,False,False
13,a,8,a,,DT,det,DET,True,True,False,False
13,private,9,private,,JJ,amod,ADJ,False,True,False,False
13,investment,10,investment,,NN,compound,NOUN,False,True,False,False
13,bank,11,bank,,NN,pobj,NOUN,False,True,False,False
13,at,12,at,,IN,prep,ADP,True,True,False,False
13,that,13,that,,DT,det,DET,True,True,False,False
13,point,14,point,,NN,pobj,NOUN,False,True,False,False
13,called,15,call,,VBN,acl,VERB,False,True,False,False
13,Lehman,16,Lehman,ORG,NNP,compound,PROPN,False,True,False,False
13,Brothers,17,Brothers,ORG,NNP,compound,PROPN,False,True,False,False
13,Kuhn,18,Kuhn,ORG,NNP,compound,PROPN,False,True,False,False
13,Loeb,19,Loeb,ORG,NNP,oprd,PROPN,False,True,False,False
13,.,20,.,,.,punct,PUNCT,False,False,False,True
14,There,0,there,,EX,expl,PRON,True,True,False,False
14,were,1,be,,VBD,ccomp,VERB,True,True,False,False
14,seven,2,seven,DATE,CD,nummod,NUM,False,True,False,False
14,first,3,first,DATE,JJ,amod,ADJ,True,True,False,False
14,-,4,-,DATE,HYPH,punct,PUNCT,False,False,False,True
14,year,5,year,DATE,NN,compound,NOUN,False,True,False,False
14,associates,6,associate,,NNS,attr,NOUN,False,True,False,False
14,",",7,",",,",",punct,PUNCT,False,False,False,True
14,”,8,"""",,'',punct,PUNCT,False,False,False,True
14,she,9,she,,PRP,nsubj,PRON,True,True,False,False
14,said,10,say,,VBD,ROOT,VERB,False,True,False,False
14,.,11,.,,.,punct,PUNCT,False,False,False,True
15,“,0,"""",,``,punct,PUNCT,False,False,False,True
15,But,1,but,,CC,cc,CCONJ,True,True,False,False
15,of,2,of,,IN,prep,ADP,True,True,False,False
15,those,3,those,,DT,det,DET,True,True,False,False
15,seven,4,seven,CARDINAL,CD,nummod,NUM,False,True,False,False
15,first,5,first,DATE,JJ,amod,ADJ,True,True,False,False
15,-,6,-,DATE,HYPH,punct,PUNCT,False,False,False,True
15,year,7,year,DATE,NN,compound,NOUN,False,True,False,False
15,associates,8,associate,,NNS,pobj,NOUN,False,True,False,False
15,",",9,",",,",",punct,PUNCT,False,False,False,True
15,two,10,two,CARDINAL,CD,nsubj,NUM,True,True,False,False
15,were,11,be,,VBD,ROOT,AUX,True,True,False,False
15,women,12,woman,,NNS,attr,NOUN,False,True,False,False
15,.,13,.,,.,punct,PUNCT,False,False,False,True
15,”,14,"""",,'',punct,PUNCT,False,False,False,True
16,(,0,(,,-LRB-,punct,PUNCT,False,False,False,True
16,Also,1,also,,RB,advmod,ADV,True,True,False,False
16,on,2,on,,IN,ROOT,ADP,True,True,False,False
16,POLITICO,3,POLITICO,,NNP,pobj,PROPN,False,True,False,False
16,:,4,:,,:,punct,PUNCT,False,False,False,True
16,Maya,5,Maya,PERSON,NNP,compound,PROPN,False,True,False,False
16,Wiley,6,Wiley,PERSON,NNP,poss,PROPN,False,True,False,False
16,'s,7,'s,PERSON,POS,case,PART,True,False,False,False
16,push,8,push,,NN,pobj,NOUN,False,True,False,False
16,for,9,for,,IN,prep,ADP,True,True,False,False
16,civil,10,civil,,JJ,amod,ADJ,False,True,False,False
16,rights,11,right,,NNS,pobj,NOUN,False,True,False,False
16,),12,),,-RRB-,punct,PUNCT,False,False,False,True
17,Born,0,bear,,VBN,advcl,VERB,False,True,False,False
17,in,1,in,,IN,prep,ADP,True,True,False,False
17,Holyoke,2,Holyoke,GPE,NNP,pobj,PROPN,False,True,False,False
17,",",3,",",,",",punct,PUNCT,False,False,False,True
17,Massachusetts,4,Massachusetts,GPE,NNP,conj,PROPN,False,True,False,False
17,",",5,",",,",",punct,PUNCT,False,False,False,True
17,and,6,and,,CC,cc,CCONJ,True,True,False,False
17,a,7,a,,DT,det,DET,True,True,False,False
17,graduate,8,graduate,,NN,conj,NOUN,False,True,False,False
17,of,9,of,,IN,prep,ADP,True,True,False,False
17,Mount,10,Mount,ORG,NNP,compound,PROPN,False,True,False,False
17,Holyoke,11,Holyoke,ORG,NNP,compound,PROPN,False,True,False,False
17,College,12,College,ORG,NNP,pobj,PROPN,False,True,False,False
17,",",13,",",,",",punct,PUNCT,False,False,False,True
17,Byrne,14,Byrne,PERSON,NNP,nsubj,PROPN,False,True,False,False
17,says,15,say,,VBZ,ROOT,VERB,False,True,False,False
17,she,16,she,,PRP,nsubj,PRON,True,True,False,False
17,would,17,would,,MD,aux,AUX,True,True,False,False
17,like,18,like,,VB,ccomp,VERB,False,True,False,False
17,to,19,to,,TO,aux,PART,True,True,False,False
17,see,20,see,,VB,xcomp,VERB,True,True,False,False
17,more,21,more,,JJR,amod,ADJ,True,True,False,False
17,women,22,woman,,NNS,nsubjpass,NOUN,False,True,False,False
17,be,23,be,,VB,auxpass,AUX,True,True,False,False
17,appointed,24,appoint,,VBN,ccomp,VERB,False,True,False,False
17,to,25,to,,TO,aux,PART,True,True,False,False
17,top,26,top,,VB,xcomp,VERB,True,True,False,False
17,finance,27,finance,,NN,npadvmod,NOUN,False,True,False,False
17,-,28,-,,HYPH,punct,PUNCT,False,False,False,True
17,related,29,relate,,VBN,amod,VERB,False,True,False,False
17,government,30,government,,NN,compound,NOUN,False,True,False,False
17,positions,31,position,,NNS,dobj,NOUN,False,True,False,False
